review_id,decision,stage,reason,score,a_source,a_id,a_tourney,a_date,a_round,a_winner,a_loser,a_score,b_source,b_id,b_tourney,b_date,b_round,b_winner,b_loser,b_score
1ee3960e41b5,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:a8e543260975,Melbourne Indoor,1982-10-04,R32,Greg Whitecross,Rod Frawley,6-3 6-3,tml,tml:114e2752791e,Melbourne-1,1982-10-04,R32,Greg Whitecross,Rod Frawley,6-3 6-3
532da38912e2,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:14ca786e3676,Melbourne Indoor,1982-10-04,R32,David Carter,Peter Johnston,6-4 6-2,tml,tml:273e477260a5,Melbourne-1,1982-10-04,R32,David Carter,Peter Johnston,6-4 6-2
eef5d16b548e,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:ada442e6bff8,Melbourne Indoor,1982-10-04,R32,Craig A Miller,Jeff Turpin,7-6 6-4,tml,tml:54eacfa668de,Melbourne-1,1982-10-04,R32,Craig A Miller,Jeff Turpin,7-6 6-4
84efbdd6975c,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:e7faea010d1f,Melbourne Indoor,1982-10-04,R32,Eliot Teltscher,Hans Hansson,6-4 7-6,tml,tml:973a638dd403,Melbourne-1,1982-10-04,R32,Eliot Teltscher,Hans Hansson,6-4 7-6
fa86a6628e68,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:60f752cae5aa,Melbourne Indoor,1982-10-04,R32,Matt Mitchell,Mark Edmondson,6-4 6-3,tml,tml:a0a3625ea9bb,Melbourne-1,1982-10-04,R32,Matt Mitchell,Mark Edmondson,6-4 6-3
96f3538d8530,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:b5b3c34d66a3,Melbourne Indoor,1982-10-04,R32,Chris Mayotte,Cliff Letcher,6-2 6-3,tml,tml:8c1aa245fea9,Melbourne-1,1982-10-04,R32,Chris Mayotte,Cliff Letcher,6-2 6-3
7af7332de05b,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:bb70a1f77fcf,Melbourne Indoor,1982-10-04,R32,Pat Cash,Cary Leeds,6-2 6-4,tml,tml:8c6a35b88a85,Melbourne-1,1982-10-04,R32,Pat Cash,Cary Leeds,6-2 6-4
7fe284b99db5,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:969b304fa2aa,Melbourne Indoor,1982-10-04,R32,Brad Drewett,Charlie Fancutt,6-3 6-3,tml,tml:8aac858e9b47,Melbourne-1,1982-10-04,R32,Brad Drewett,Charlie Fancutt,6-3 6-3
0d693eb9d2a0,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:26f23c7aed4e,Melbourne Indoor,1982-10-04,SF,Vitas Gerulaitis,Steve Denton,6-3 7-6,tml,tml:b7808214f12b,Melbourne-1,1982-10-04,SF,Vitas Gerulaitis,Steve Denton,6-3 7-6
323158fff1fd,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:66e3d896acd1,Melbourne Indoor,1982-10-04,SF,Eliot Teltscher,Pat Cash,6-2 6-4,tml,tml:ec7b67ccd4b8,Melbourne-1,1982-10-04,SF,Eliot Teltscher,Pat Cash,6-2 6-4
de9e88bfce92,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:1165dcb61840,Melbourne Indoor,1984-10-15,F,Matt Mitchell,Pat Cash,6-4 3-6 6-2,tml,tml:0e123c694b5e,Melbourne-1,1984-10-15,F,Matt Mitchell,Pat Cash,6-4 3-6 6-2
b34933b2aaa9,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:78cb1a3be7f4,Melbourne Indoor,1984-10-15,QF,Matt Mitchell,Brad Drewett,6-2 6-4,tml,tml:3f34d6bc157e,Melbourne-1,1984-10-15,QF,Matt Mitchell,Brad Drewett,6-2 6-4
25cffc0dcdbf,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:2ce32ee5f487,Melbourne Indoor,1984-10-15,QF,Mike Bauer,Marcel Freeman,7-6 7-6,tml,tml:c63cf84b3c23,Melbourne-1,1984-10-15,QF,Mike Bauer,Marcel Freeman,7-6 7-6
520092d82117,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:4f2e350b521e,Melbourne Indoor,1984-10-15,QF,Chip Hooper,Mike Leach,7-6 7-6,tml,tml:9d6d78d73e3a,Melbourne-1,1984-10-15,QF,Chip Hooper,Mike Leach,7-6 7-6
64e1e92c78da,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:3be231f5e085,Melbourne Indoor,1984-10-15,QF,Pat Cash,Wally Masur,6-1 6-7 6-3,tml,tml:c6df8f179369,Melbourne-1,1984-10-15,QF,Pat Cash,Wally Masur,6-1 6-7 6-3
ea15ee858385,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:9f6dd1371a73,Melbourne Indoor,1984-10-15,R16,Matt Mitchell,Eliot Teltscher,2-6 6-2 6-1,tml,tml:5c01c967be4d,Melbourne-1,1984-10-15,R16,Matt Mitchell,Eliot Teltscher,2-6 6-2 6-1
4634e6f5529c,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:3607b69410a9,Melbourne Indoor,1984-10-15,R16,Brad Drewett,Rod Frawley,6-3 7-6,tml,tml:12224e17f803,Melbourne-1,1984-10-15,R16,Brad Drewett,Rod Frawley,6-3 7-6
7101422aaf86,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:2085474e6347,Melbourne Indoor,1984-10-15,R16,Mike Bauer,Lloyd Bourne,7-6 6-7 7-6,tml,tml:a74681c11db1,Melbourne-1,1984-10-15,R16,Mike Bauer,Lloyd Bourne,7-6 6-7 7-6
7b2562d7f689,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:9e97a770b378,Melbourne Indoor,1984-10-15,R16,Marcel Freeman,John Frawley,7-5 6-4,tml,tml:629a9c2d68b7,Melbourne-1,1984-10-15,R16,Marcel Freeman,John Frawley,7-5 6-4
22d3c308eae1,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:1b843863f780,Melbourne Indoor,1984-10-15,R16,Chip Hooper,Danny Saltz,7-6 6-3,tml,tml:8b1218a88739,Melbourne-1,1984-10-15,R16,Chip Hooper,Danny Saltz,7-6 6-3
3b8357346607,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:00507a83cb3d,Melbourne Indoor,1984-10-15,R16,Mike Leach,John Alexander,6-3 6-3,tml,tml:f3ed47eb602f,Melbourne-1,1984-10-15,R16,Mike Leach,John Alexander,6-3 6-3
9fbfd11d21e9,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:ad523a10acba,Melbourne Indoor,1984-10-15,R16,Wally Masur,Craig A Miller,4-6 6-3 6-3,tml,tml:93b12ed9f489,Melbourne-1,1984-10-15,R16,Wally Masur,Craig A Miller,4-6 6-3 6-3
420ef68736c4,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:c019806e592c,Melbourne Indoor,1984-10-15,R16,Pat Cash,Kim Warwick,6-4 5-7 6-1,tml,tml:ad7a225520b2,Melbourne-1,1984-10-15,R16,Pat Cash,Kim Warwick,6-4 5-7 6-1
aacef8368e09,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:a6dcfc138c71,Melbourne Indoor,1984-10-15,R32,Eliot Teltscher,Glenn Layendecker,6-2 7-5,tml,tml:b8b19f26248d,Melbourne-1,1984-10-15,R32,Eliot Teltscher,Glenn Layendecker,6-2 7-5
be03f74c4d1d,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:7800e2e91d46,Melbourne Indoor,1984-10-15,R32,Matt Mitchell,Chris Johnstone,6-3 6-1,tml,tml:01cdd9277262,Melbourne-1,1984-10-15,R32,Matt Mitchell,Chris Johnstone,6-3 6-1
3ba9455612ed,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:1086e29327a7,Melbourne Indoor,1984-10-15,R32,Rod Frawley,Steve Shaw,6-4 6-4,tml,tml:5d63685b8575,Melbourne-1,1984-10-15,R32,Rod Frawley,Steve Shaw,6-4 6-4
12397cf4ffb9,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:7214298c1fb2,Melbourne Indoor,1984-10-15,R32,Brad Drewett,Darren Cahill,6-3 6-2,tml,tml:a430347b3ef9,Melbourne-1,1984-10-15,R32,Brad Drewett,Darren Cahill,6-3 6-2
6e5d90d3b89b,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:76cbaf1546a6,Melbourne Indoor,1984-10-15,R32,Mike Bauer,Craig Campbell,5-7 6-7 6-1,tml,tml:b32f135ec1d9,Melbourne-1,1984-10-15,R32,Mike Bauer,Craig Campbell,5-7 6-7 6-1
230b21222fb9,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:01582e986e3c,Melbourne Indoor,1984-10-15,R32,Lloyd Bourne,Jonathan Canter,6-2 7-5,tml,tml:1e70537d7269,Melbourne-1,1984-10-15,R32,Lloyd Bourne,Jonathan Canter,6-2 7-5
472218e07251,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:337dc7049138,Melbourne Indoor,1984-10-15,R32,Marcel Freeman,Steve Guy,7-6 6-4,tml,tml:de9c048843c0,Melbourne-1,1984-10-15,R32,Marcel Freeman,Steve Guy,7-6 6-4
19846e13d976,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:d10c8e9c4e8b,Melbourne Indoor,1984-10-15,R32,John Frawley,Peter Fleming,0-6 6-3 7-6,tml,tml:b4196a937876,Melbourne-1,1984-10-15,R32,John Frawley,Peter Fleming,0-6 6-3 7-6
d9a8c1ca54f0,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:e620ad960e07,Melbourne Indoor,1984-10-15,R32,Chip Hooper,John Mattke,3-6 6-3 7-6,tml,tml:baee510c8543,Melbourne-1,1984-10-15,R32,Chip Hooper,John Mattke,3-6 6-3 7-6
912da957336f,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:e03b3226f7d3,Melbourne Indoor,1984-10-15,R32,Danny Saltz,Simon Youl,7-6 6-4,tml,tml:0717c82cec35,Melbourne-1,1984-10-15,R32,Danny Saltz,Simon Youl,7-6 6-4
c271203825d4,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:f5fe4f1cc4ec,Melbourne Indoor,1984-10-15,R32,John Alexander,David Mustard,6-4 6-7 7-6,tml,tml:7fd676317621,Melbourne-1,1984-10-15,R32,John Alexander,David Mustard,6-4 6-7 7-6
6ee97b917225,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:f3df1bbb7a88,Melbourne Indoor,1984-10-15,R32,Mike Leach,Paul Mcnamee,6-1 6-3,tml,tml:a81c7e15b008,Melbourne-1,1984-10-15,R32,Mike Leach,Paul McNamee,6-1 6-3
6917a0f12e73,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:04635a7e38a6,Melbourne Indoor,1984-10-15,R32,Wally Masur,Roger Knapp,6-2 7-5,tml,tml:401c2cf14052,Melbourne-1,1984-10-15,R32,Wally Masur,Roger Knapp,6-2 7-5
79b80e2ce404,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:2f079e2aec72,Melbourne Indoor,1984-10-15,R32,Craig A Miller,Howard Sands,7-6 6-4,tml,tml:c5769482114e,Melbourne-1,1984-10-15,R32,Craig A Miller,Howard Sands,7-6 6-4
5e50a9d368ba,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:9a63d67a1a45,Melbourne Indoor,1984-10-15,R32,Kim Warwick,Russell Simpson,6-4 3-6 6-1,tml,tml:a9c52bcd05bc,Melbourne-1,1984-10-15,R32,Kim Warwick,Russell Simpson,6-4 3-6 6-1
5815136cbb8f,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:0f471bc256a4,Melbourne Indoor,1984-10-15,R32,Pat Cash,Mike De Palmer,6-3 6-4,tml,tml:a1a9c83a34cc,Melbourne-1,1984-10-15,R32,Pat Cash,Mike De Palmer,6-3 6-4
f896ef2b50c7,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:dbaf159c547e,Melbourne Indoor,1984-10-15,SF,Matt Mitchell,Mike Bauer,7-5 6-2,tml,tml:8aa25eaf6e87,Melbourne-1,1984-10-15,SF,Matt Mitchell,Mike Bauer,7-5 6-2
ceec14df4cd4,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:2712010be706,Melbourne Indoor,1984-10-15,SF,Pat Cash,Chip Hooper,7-6 6-4,tml,tml:90289b89fa2d,Melbourne-1,1984-10-15,SF,Pat Cash,Chip Hooper,7-6 6-4
6bf6ba63261e,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:e2eb70252624,Melbourne Indoor,1985-10-21,F,Marty Davis,Paul Annacone,6-4 6-4,tml,tml:4a4faee0a148,Melbourne-1,1985-10-21,F,Marty Davis,Paul Annacone,6-4 6-4
83edb52256ba,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:e12ea2afc378,Melbourne Indoor,1985-10-21,QF,Paul Annacone,Wally Masur,4-6 6-3 7-6,tml,tml:1d8e623ecc57,Melbourne-1,1985-10-21,QF,Paul Annacone,Wally Masur,4-6 6-3 7-6
c0fe1dae436c,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:27285d7f6d92,Melbourne Indoor,1985-10-21,QF,Christo Van Rensburg,Mark Woodforde,3-6 7-6 6-1,tml,tml:4e8645abb15f,Melbourne-1,1985-10-21,QF,Christo Van Rensburg,Mark Woodforde,3-6 7-6 6-1
a9d264964283,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:eedbd6b18f7a,Melbourne Indoor,1985-10-21,QF,Marty Davis,Broderick Dyke,7-6 6-4,tml,tml:12001a792cb5,Melbourne-1,1985-10-21,QF,Marty Davis,Broderick Dyke,7-6 6-4
74282f2505d9,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:002891c986b0,Melbourne Indoor,1985-10-21,QF,Ben Testerman,Peter Mcnamara,7-6 4-6 7-5,tml,tml:ef1ddcbec9d1,Melbourne-1,1985-10-21,QF,Ben Testerman,Peter McNamara,7-6 4-6 7-5
207d397af619,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:9f308452d7ba,Melbourne Indoor,1985-10-21,R16,Paul Annacone,Tom Cain,6-2 6-4,tml,tml:63c1318edf44,Melbourne-1,1985-10-21,R16,Paul Annacone,Tom Cain,6-2 6-4
8bcf56d6c70d,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:65cd2ab4f076,Melbourne Indoor,1985-10-21,R16,Wally Masur,Marcel Freeman,6-3 6-7 6-3,tml,tml:97f99a325cb4,Melbourne-1,1985-10-21,R16,Wally Masur,Marcel Freeman,6-3 6-7 6-3
e0487e431427,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:a29c5fef84aa,Melbourne Indoor,1985-10-21,R16,Mark Woodforde,Brian Teacher,4-6 7-5 7-6,tml,tml:ad43828efe78,Melbourne-1,1985-10-21,R16,Mark Woodforde,Brian Teacher,4-6 7-5 7-6
db91fee46cd1,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:8eb185ca042e,Melbourne Indoor,1985-10-21,R16,Christo Van Rensburg,Nduka Odizor,5-7 7-5 6-4,tml,tml:cfc7381ee81f,Melbourne-1,1985-10-21,R16,Christo Van Rensburg,Nduka Odizor,5-7 7-5 6-4
daa3404c7c85,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:d685824592b5,Melbourne Indoor,1985-10-21,R16,Marty Davis,Brad Drewett,6-3 6-3,tml,tml:9d771b7f14b7,Melbourne-1,1985-10-21,R16,Marty Davis,Brad Drewett,6-3 6-3
2650982d6e80,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:04197eb2d566,Melbourne Indoor,1985-10-21,R16,Broderick Dyke,Matt Mitchell,6-3 6-3,tml,tml:332ee4ff1624,Melbourne-1,1985-10-21,R16,Broderick Dyke,Matt Mitchell,6-3 6-3
cc32e0d1a167,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:b74abbba4d5e,Melbourne Indoor,1985-10-21,R16,Peter Mcnamara,Craig A Miller,6-3 5-7 6-2,tml,tml:4aa71def3c56,Melbourne-1,1985-10-21,R16,Peter McNamara,Craig A Miller,6-3 5-7 6-2
bab1beed813c,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:d9f13688a100,Melbourne Indoor,1985-10-21,R16,Ben Testerman,Lloyd Bourne,7-6 4-6 7-5,tml,tml:065a8d199fb0,Melbourne-1,1985-10-21,R16,Ben Testerman,Lloyd Bourne,7-6 4-6 7-5
0fa346e47e35,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:486ca032a067,Melbourne Indoor,1985-10-21,R32,Paul Annacone,Stuart Bale,6-3 7-5,tml,tml:d0b0b611e26b,Melbourne-1,1985-10-21,R32,Paul Annacone,Stuart Bale,6-3 7-5
9df7c2daf6ce,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:e2f9b76164c1,Melbourne Indoor,1985-10-21,R32,Tom Cain,Todd Nelson,6-3 7-6,tml,tml:54eaec216b69,Melbourne-1,1985-10-21,R32,Tom Cain,Todd Nelson,6-3 7-6
bd9f347c0708,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:4e9928f89b02,Melbourne Indoor,1985-10-21,R32,Marcel Freeman,Laurie Warder,6-3 4-6 6-4,tml,tml:f35cf275b01c,Melbourne-1,1985-10-21,R32,Marcel Freeman,Laurie Warder,6-3 4-6 6-1
79e2495b341a,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:fd5eb7be92e5,Melbourne Indoor,1985-10-21,R32,Wally Masur,Terry Moor,6-2 6-3,tml,tml:78132cd63a8c,Melbourne-1,1985-10-21,R32,Wally Masur,Terry Moor,6-2 6-3
8c755f02da72,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:8e3faedba1d5,Melbourne Indoor,1985-10-21,R32,Brian Teacher,Francisco Gonzalez,6-2 6-2,tml,tml:5403d8bb91c6,Melbourne-1,1985-10-21,R32,Brian Teacher,Francisco Gonzalez,6-2 6-2
7e1148a4d260,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:85eabcdfa071,Melbourne Indoor,1985-10-21,R32,Mark Woodforde,Darren Cahill,7-5 6-4,tml,tml:3fb0eaac1377,Melbourne-1,1985-10-21,R32,Mark Woodforde,Darren Cahill,7-5 6-4
d8c9a9784f7d,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:4c62e2e7571f,Melbourne Indoor,1985-10-21,R32,Christo Van Rensburg,Simon Youl,6-4 6-1,tml,tml:336d61052a42,Melbourne-1,1985-10-21,R32,Christo Van Rensburg,Simon Youl,6-4 6-1
568c788c835e,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:f1ec73bcdf0f,Melbourne Indoor,1985-10-21,R32,Nduka Odizor,Glenn Layendecker,7-6 7-6,tml,tml:d3bbf8e3c3e9,Melbourne-1,1985-10-21,R32,Nduka Odizor,Glenn Layendecker,7-6 7-6
eb541ac2d230,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:b51b6b1122fb,Melbourne Indoor,1985-10-21,R32,Marty Davis,Mike Bauer,6-4 6-7 6-3,tml,tml:aea58d8bb90e,Melbourne-1,1985-10-21,R32,Marty Davis,Mike Bauer,6-4 6-7 6-3
f59193e38eb4,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:406068191436,Melbourne Indoor,1985-10-21,R32,Brad Drewett,Mark Kratzmann,6-3 6-4,tml,tml:eb668820ddcf,Melbourne-1,1985-10-21,R32,Brad Drewett,Mark Kratzmann,6-3 6-4
db28c35c26ef,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:56f5a31d58d8,Melbourne Indoor,1985-10-21,R32,Broderick Dyke,Thomas Hogstedt,0-6 6-2 6-3,tml,tml:3f6968102794,Melbourne-1,1985-10-21,R32,Broderick Dyke,Thomas Hogstedt,0-6 6-2 6-3
8679de52386e,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:31bcefc036b8,Melbourne Indoor,1985-10-21,R32,Matt Mitchell,Brett Dickinson,6-7 7-6 6-3,tml,tml:f9a1a905fcdd,Melbourne-1,1985-10-21,R32,Matt Mitchell,Brett Dickinson,6-7 7-6 6-3
5dfb751b32e0,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:621b60ae57a1,Melbourne Indoor,1985-10-21,R32,Craig A Miller,Kelly Evernden,6-4 6-4,tml,tml:179f89303590,Melbourne-1,1985-10-21,R32,Craig A Miller,Kelly Evernden,6-4 6-4
d7eb0f85944e,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:5fc11d84e364,Melbourne Indoor,1985-10-21,R32,Peter Mcnamara,Peter Carter,6-2 6-3,tml,tml:0e51f88da2cb,Melbourne-1,1985-10-21,R32,Peter McNamara,Peter Carter,6-2 6-3
8e5b68146016,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:efe2ddce2b0f,Melbourne Indoor,1985-10-21,R32,Lloyd Bourne,David Mustard,7-6 6-1,tml,tml:a337f650be0d,Melbourne-1,1985-10-21,R32,Lloyd Bourne,David Mustard,7-6 6-1
a2ec73ade53c,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:d457328b6540,Melbourne Indoor,1985-10-21,R32,Ben Testerman,Dan Cassidy,6-2 6-4,tml,tml:23cab2fd043a,Melbourne-1,1985-10-21,R32,Ben Testerman,Dan Cassidy,6-2 6-4
120255d4df9b,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:c53554083a26,Melbourne Indoor,1985-10-21,SF,Paul Annacone,Christo Van Rensburg,6-7 6-4 6-3,tml,tml:56985e66c97d,Melbourne-1,1985-10-21,SF,Paul Annacone,Christo Van Rensburg,6-7 6-4 6-3
eea578b9ef59,,sackmann_vs_tml,fuzzy_name_date_fallback_low_confidence,0.667,sackmann,sack:468055316b6f,Melbourne Indoor,1985-10-21,SF,Marty Davis,Ben Testerman,6-4 6-7 6-4,tml,tml:59dfc19f5e99,Melbourne-1,1985-10-21,SF,Marty Davis,Ben Testerman,6-4 6-7 6-4
cc0d2caf24f1,,sackmann_vs_tml,fuzzy_name_low_confidence,0.63,sackmann,sack:e472b7efa30e,Merion,1972-08-27,R64,Vic Seixas,James Smith,6-4 6-7 7-5,tml,tml:c499034e53d7,Haverford,1972-08-21,R64,E. Victor Seixas,Luis Baraldi,6-4 6-7 7-5
3c69698c2471,,sackmann_vs_tml,fuzzy_name_low_confidence,0.667,sackmann,sack:f6f9bbb5f450,Miami WCT,1971-04-04,R16,John Newcombe,Allan Stone,6-4 6-4,tml,tml:332a93ca5991,Miami WCT,1971-03-29,R16,John Newcombe,Marty Riessen,6-4 6-4
473bca26287b,,sackmann_vs_tml,fuzzy_name_low_confidence,0.674,sackmann,sack:3cf4ec143f37,Monte Carlo,1970-04-13,R64,Karl Meiler,U Unknown,UNK,tml,tml:ef2b52a29736,Monte-Carlo,1970-04-13,R64,Karl Meiler,Earl Butch Buchholz,W/O
576eb701c51c,,sackmann_vs_tml,fuzzy_name_low_confidence,0.735,sackmann,sack:a06103e8f8a1,Munich,1980-05-20,R32,Chris Lewis,Robert Baumgartner,6-2 6-4,tml,tml:3340c3d06de2,Munich,1980-05-20,R32,Chris Lewis,Hans-Dieter Beutel,6-2 6-4
8fcb030c38a8,,sackmann_vs_tml,fuzzy_name_low_confidence,0.548,sackmann,sack:1a34cfdd38b0,New York,1972-02-28,R32,Dick Stockton,Tom Gorman,7-6 5-7 7-6,tml,tml:eb6a77876004,New York-1,1972-02-21,R32,Dick Stockton,Eddie Dibbs,7-5 6-1
b6e57868fc8f,,sackmann_vs_tml,fuzzy_name_low_confidence,0.548,sackmann,sack:d784df22a329,New York,1972-02-28,R64,Dick Stockton,Eddie Dibbs,7-5 6-1,tml,tml:c6647e85bd8d,New York-1,1972-02-21,R64,Dick Stockton,Tom Gorman,7-6 5-7 7-6
4e1464224a91,,sackmann_vs_tml,fuzzy_name_low_confidence,0.65,sackmann,sack:0d66c64c29b7,Palm Harbor,1980-03-31,R16,Byron Bertram,John James,6-2 5-7 7-6,tml,tml:5f7dc225a71a,Indianapolis,1980-08-04,R16,Jose Higueras,John Hayes,7-5 3-6 6-1
ecfae9330f63,,sackmann_vs_tml,fuzzy_name_low_confidence,0.473,sackmann,sack:1b443a8d4418,Palm Harbor,1980-03-31,R16,Mike Cahill,Tom Gullikson,6-3 6-4,tml,tml:1b9b073dd59e,Indianapolis,1980-08-04,R16,Mel Purcell,Harold Solomon,4-6 6-0 6-2
014d9044a10e,,sackmann_vs_tml,fuzzy_name_low_confidence,0.464,sackmann,sack:e4d842569590,Palm Harbor,1980-03-31,R16,Bernard Mitton,Jimmy Arias,6-4 6-1,tml,tml:c0d76fb2ff7f,Indianapolis,1980-08-04,R16,Mario Martinez,Jose Luis Damiani,6-2 6-2
1eabe1e0e5b7,,sackmann_vs_tml,fuzzy_name_low_confidence,0.7,sackmann,sack:9d8c313c09c7,Palm Harbor,1980-03-31,R32,Paul Mcnamee,Paul Kronk,6-4 6-1,tml,tml:a0401871bdc8,Indianapolis,1980-08-04,R32,Mario Martinez,Paul Kronk,6-3 6-0
9549b2e8d1aa,,sackmann_vs_tml,fuzzy_name_low_confidence,0.571,sackmann,sack:20cdb9c12077,Palm Harbor,1980-03-31,R32,Alvaro Fillol,David Carter,7-5 5-7 7-5,tml,tml:1e6f15853e50,Indianapolis,1980-08-04,R32,Jose Higueras,David Carter,2-6 6-2 6-0
a76017ee3f15,,sackmann_vs_tml,fuzzy_name_low_confidence,0.568,sackmann,sack:793b3453252f,Palm Harbor,1980-03-31,R32,John James,Francisco Gonzalez,7-6 6-4,tml,tml:bf41123e30ee,Indianapolis,1980-08-04,R32,John Hayes,Roberto Vizcaino,7-6 6-2
